None	0.0
100	286.54551868222
10002	343.3095478814601
10005	13.00589572796871
10006	282.697247508679
10008	227.98676923289295
10009	184.87530821937855
1001	164.688422844507
10012	40.83386810796051
10013	239.52145533241395
10015	88.61232042713651
10017	204.81419577971758
1002	381.4768003016134
10021	41.790827713623116
10022	93.69938544859161
10023	249.8747404297228
10024	127.26795782785332
10025	156.8364159256389
10026	161.0011486117734
10029	175.84226559728498
1003	231.27353612933004
10031	192.02482908481016
10034	157.74799234352452
10036	73.89914318001786
10038	294.5296631362892
1004	191.40091780806014
10040	78.19602387426237
10041	106.9890929344059
10045	84.36838671544938
10047	184.57318132136643
10048	167.80194502910734
10049	248.75150377710867
10051	308.38880105260245
10052	252.27980084730305
10053	86.5512996063342
10054	314.14969113829966
10061	257.27524704806285
10065	171.52006325177868
10066	65.37480263476021
10067	304.1607545376573
10069	112.88923969682736
1007	184.55353275675066
10072	110.67874481690994
10077	214.89329164125638
10078	181.44407983862035
10079	181.54336376671827
1008	298.3440098955965
10084	227.88887417385763
10085	183.45293180470037
10086	265.029062275695
10087	131.25478404129586
10089	140.46797993763707
1009	106.15951719496371
10090	137.74599260731867
10093	80.1045422275106
10095	313.1855327675052
10098	142.39269678704107
101	399.62034103666434
1010	120.16145390540422
10101	163.25876150096707
10102	343.20710958168235
10103	181.753314112198
10104	155.44060865540072
10106	67.05506414019285
10107	71.0340614034954
10108	229.45460323535553
10109	240.64154138632222
1011	304.738644990669
10110	303.14095451307503
10111	48.284206339849106
10112	88.74020419006246
10113	210.84039658924587
10114	190.6177579113368
10116	79.14717201252795
10119	211.56111407557538
1012	237.53322184119955
10120	160.0485526439028
10121	135.2462799258747
10122	191.19581099003378
10123	168.78533239438434
10125	248.33974206724193
10126	255.93074683208505
10127	166.69066355204683
10129	298.9887076876076
1013	234.81841375959064
10133	307.62268806045057
10136	111.04832328811682
10139	119.2446381442457
1014	169.50465634907826
10142	229.65904709960296
10144	264.05467882456946
10148	315.93516263325466
10149	253.76901543073794
1015	308.44715373685915
10152	241.86546341453925
10153	201.6059544649003
10155	197.48889233651053
10158	165.71196918977037
10159	165.75874778002444
1016	454.02211283949293
10162	295.18449923916893
10163	174.14351763452564
10164	228.8902096402321
10165	159.8419070783265
10168	253.27897468902106
10173	234.5132324256528
10174	242.13451181004498
10176	251.8787300414775
10177	468.36845006363853
10178	211.4176827752112
10179	181.56364847196397
10182	185.19221876281878
10184	243.76356847237975
10188	234.94241776417115
10190	115.98068014196144
10193	41.53772741888544
10194	266.4735818960117
10195	334.2579454335651
10197	230.80041345227525
10198	156.30146266794807
102	352.26847520892886
10200	192.4345182942385
10204	321.46150604517294
10206	295.4192848228938
10207	218.86533508434212
1021	118.66269052599688
10211	138.45977584908695
10212	127.10940398942166
10214	197.62136806809423
10216	152.46863820649148
10219	146.96262948949013
1022	191.92329625632775
10220	174.31524078730274
10224	255.40668602744447
10226	257.01086536543943
10227	257.17778480480314
10229	182.3844155777173
1023	214.74360478685392
10230	14.55636006749997
10231	99.32163406914175
10232	139.83892819277887
10233	283.89529169383223
10235	128.80645545386082
10236	150.2497070058482
10237	96.4845495915434
1024	310.99745822912
10241	82.04806157669424
10242	318.71889205031033
10243	396.9965440005979
10244	95.18553958348268
10246	184.4216052742777
10247	188.82781178319266
10248	101.57597425876914
1025	230.55825415745292
10250	260.86428309682043
10253	342.09359182961913
10254	160.7932606358049
10255	197.6183852236806
10258	338.28131042936883
10259	101.9556683884727
10260	151.71762938709827
10265	405.21361700092194
10267	249.00236503416787
10269	198.38573603294088
10272	313.87099922349245
10273	165.56157291678767
10274	148.81062540561467
10275	157.51186419460547
10279	152.0894266955971
10280	169.86133927566064
10281	141.14369596705953
10284	239.0007365691479
1029	222.0168771291233
10290	123.95460366306575
10291	217.53910133537775
10293	269.04657578554304
10298	290.15496533576174
10299	286.45644460285865
103	410.3274063147265
1030	283.0051909959895
10300	231.00247318139415
10303	234.45875983725242
10304	184.40484832432355
